name	path	coverage	func_num
9a5bc910d532c1fa9e48f8634b245378a065b1e480ccd134b2ff1489d0dfbfd2	/workspace/ella-master5/ella-out/9a5bc910d532c1fa9e48f8634b245378a065b1e480ccd134b2ff1489d0dfbfd2/	26.73929457	( 4958 / 18542 )
dc9311c91385b920520c4bf6117718d60f7adefb7812a8442347cf6086215400	/workspace/ella-master5/ella-out/dc9311c91385b920520c4bf6117718d60f7adefb7812a8442347cf6086215400/	26.10529868	( 9282 / 35556 )
40c90ce86bd0d02d967cf8aec2b60f583baf03593c5a08d1bf4a13b3eed5da91	/workspace/ella-master/ella-out/40c90ce86bd0d02d967cf8aec2b60f583baf03593c5a08d1bf4a13b3eed5da91/	25.89127279	( 4815 / 18597 )
8543bbdcdae500007e941b99fc630f93da35fdeedc27e59616dbf480f7aad559	/workspace/ella-master2/ella-out/8543bbdcdae500007e941b99fc630f93da35fdeedc27e59616dbf480f7aad559/	25.81288757	( 4787 / 18545 )
231b8cfd2cdd410b65d60c1ffad7b31c78828984f475a9d8e5cd77d9666e87e4	/workspace/ella-master5/ella-out/231b8cfd2cdd410b65d60c1ffad7b31c78828984f475a9d8e5cd77d9666e87e4/	25.47942817	( 5846 / 22944 )
1c565969b949a07dd0dfcb0f56702a3be770701bc349dbea5ed8eb2ef8b8f12b	/workspace/ella-master2/ella-out/1c565969b949a07dd0dfcb0f56702a3be770701bc349dbea5ed8eb2ef8b8f12b/	25.01562449	( 7605 / 30401 )
71bdf5d6af1e6ce9897f4a19cd8ca296dc9b29348e9dfa11e227d17676d2d0d6	/workspace/ella-master3/ella-out/71bdf5d6af1e6ce9897f4a19cd8ca296dc9b29348e9dfa11e227d17676d2d0d6/	25.00537634	( 4651 / 18600 )
1d4f18d1498f4018adb9a791dcaa404178100807e51031eb7031fe0847d4ddfb	/workspace/ella-master/ella-out/1d4f18d1498f4018adb9a791dcaa404178100807e51031eb7031fe0847d4ddfb/	24.44007059	( 7202 / 29468 )
5ea4283f25cbdbc7ff77769f482f2021dc0dcc1ac96391e9f64d44a2198a71c5	/workspace/ella-master3/ella-out/5ea4283f25cbdbc7ff77769f482f2021dc0dcc1ac96391e9f64d44a2198a71c5/	24.315197	( 648 / 2665 )
39c11894e36e31e672f19e6a02c6d415f4ad94af1a5abba54e776bb5bdfbc25f	/workspace/ella-master4/ella-out/39c11894e36e31e672f19e6a02c6d415f4ad94af1a5abba54e776bb5bdfbc25f/	24.22314137	( 6852 / 28287 )
237f2807f07695ffd4fc9f79c73e301f4ead604c8cfbc2ca1743c132e03dad54	/workspace/ella-master5/ella-out/237f2807f07695ffd4fc9f79c73e301f4ead604c8cfbc2ca1743c132e03dad54/	23.04526749	( 3640 / 15795 )
163cf41496ebc8e275dce2bd9aba098b717075cc824ee88c670c1739b8d59be1	/workspace/ella-master/ella-out/163cf41496ebc8e275dce2bd9aba098b717075cc824ee88c670c1739b8d59be1/	22.86416718	( 372 / 1627 )
af298e369d442d6fff078713eb8eb276a5b7e9c78359e53fad8e4bd16dede730	/workspace/ella-master4/ella-out/af298e369d442d6fff078713eb8eb276a5b7e9c78359e53fad8e4bd16dede730/	21.80084746	( 4116 / 18880 )
a519352faab0e7d8ed912d56266c0f5eeaeecc49f2595409744123c9fc34ac0f	/workspace/ella-master/ella-out/a519352faab0e7d8ed912d56266c0f5eeaeecc49f2595409744123c9fc34ac0f/	21.77004635	( 3429 / 15751 )
3d6fd7f49800286468d3740127478263ae2a99b7b7a910f4d843ac26dddf74a7	/workspace/ella-master/ella-out/3d6fd7f49800286468d3740127478263ae2a99b7b7a910f4d843ac26dddf74a7/	21.23139495	( 4907 / 23112 )
_workspace_auto_t400_2_com.oprex.nopol.apk	/workspace/ella-master/ella-out/_workspace_auto_t400_2_com.oprex.nopol.apk/	20.9236603	( 5849 / 27954 )
e6fb45215d540588edfceb850d30a36d3b971510c174f8c8519b97991fd7129f	/workspace/ella-master3/ella-out/e6fb45215d540588edfceb850d30a36d3b971510c174f8c8519b97991fd7129f/	20.28731605	( 6369 / 31394 )
1d152f7e41c5d094322e10ca9b789d5c590f1c752ec9aef90a5d2d08437cf392	/workspace/ella-master4/ella-out/1d152f7e41c5d094322e10ca9b789d5c590f1c752ec9aef90a5d2d08437cf392/	19.8704786	( 2516 / 12662 )
8145ef17eef78827404cf7aafbd1d14db515260515b8732340567b707785b893	/workspace/ella-master4/ella-out/8145ef17eef78827404cf7aafbd1d14db515260515b8732340567b707785b893/	19.79152504	( 4367 / 22065 )
a6b845cebb21321534806c25fc98d495346c93682f17f62c9e67b8495e2ced0f	/workspace/ella-master2/ella-out/a6b845cebb21321534806c25fc98d495346c93682f17f62c9e67b8495e2ced0f/	18.97557935	( 3349 / 17649 )
47a4ffb144ec75b83bca698b5db0bb1b253bd9df899fcf979d584824f0ab8fc7	/workspace/ella-master/ella-out/47a4ffb144ec75b83bca698b5db0bb1b253bd9df899fcf979d584824f0ab8fc7/	18.40893504	( 1879 / 10207 )
ff7caf44013eb22684e4a01bd88aad8b27f3141691774ac134c5146edfd7f9e3	/workspace/ella-master4/ella-out/ff7caf44013eb22684e4a01bd88aad8b27f3141691774ac134c5146edfd7f9e3/	18.12305697	( 8103 / 44711 )
6a2137bbd34046bac42f05955769c6e604f6785aa67d61fed494b8862f22baca	/workspace/ella-master3/ella-out/6a2137bbd34046bac42f05955769c6e604f6785aa67d61fed494b8862f22baca/	17.94863319	( 5430 / 30253 )
99d36465859ff1389ea0d4f3d6f002eb0de2f5bc9369493b2ff632cf9bce3c1c	/workspace/ella-master3/ella-out/99d36465859ff1389ea0d4f3d6f002eb0de2f5bc9369493b2ff632cf9bce3c1c/	17.79310345	( 129 / 725 )
416e530fe951f554dbd9c2739ead7f2203073c271522476d54a7038b9db1f232	/workspace/ella-master/ella-out/416e530fe951f554dbd9c2739ead7f2203073c271522476d54a7038b9db1f232/	17.64329171	( 551 / 3123 )
5c68fb521a3813241ae1bf9da84aa0c30576ccc00b81d53dd2dfe40e96b6d3bd	/workspace/ella-master3/ella-out/5c68fb521a3813241ae1bf9da84aa0c30576ccc00b81d53dd2dfe40e96b6d3bd/	17.41432252	( 4934 / 28333 )
33a55872f0ce14dcf92ed57b13fa211fbff4e756db61e06c89c1007943aad335	/workspace/ella-master2/ella-out/33a55872f0ce14dcf92ed57b13fa211fbff4e756db61e06c89c1007943aad335/	16.97321072	( 4245 / 25010 )
287044dbbeb6403cf5d1b49f34dcf64cab8dd7ad8ddf96bc784b22b9949435e4	/workspace/ella-master5/ella-out/287044dbbeb6403cf5d1b49f34dcf64cab8dd7ad8ddf96bc784b22b9949435e4/	16.44751655	( 7305 / 44414 )
_workspace_auto_t400_12_com.bestcarpictures.bcw.apk	/workspace/ella-master/ella-out/_workspace_auto_t400_12_com.bestcarpictures.bcw.apk/	16.39928699	( 5152 / 31416 )
242e063ee6d2aced3844e5ca99d459adb071d34f7c5377c441a95738e3bb6beb	/workspace/ella-master3/ella-out/242e063ee6d2aced3844e5ca99d459adb071d34f7c5377c441a95738e3bb6beb/	15.98390164	( 8658 / 54167 )
034a21ff014357a12dd442e4cb77a4b0683401a304da7c768e1a89f9601ac0b1	/workspace/ella-master4/ella-out/034a21ff014357a12dd442e4cb77a4b0683401a304da7c768e1a89f9601ac0b1/	15.79636745	( 3618 / 22904 )
46aed462491c54043e05268ca6cd1313ffecdd5e0bb7c6d1a80bc378c3b4d1f7	/workspace/ella-master5/ella-out/46aed462491c54043e05268ca6cd1313ffecdd5e0bb7c6d1a80bc378c3b4d1f7/	15.7061719	( 4148 / 26410 )
8274b41e14ccb8867664bc8d82c6c71e2e8944f4c34253d1dbd8f201fe17b61f	/workspace/ella-master2/ella-out/8274b41e14ccb8867664bc8d82c6c71e2e8944f4c34253d1dbd8f201fe17b61f/	15.49017808	( 3375 / 21788 )
26080e84539eb551a161206af715e65769a79c3be755f28b6419dd9f607f8a3d	/workspace/ella-master3/ella-out/26080e84539eb551a161206af715e65769a79c3be755f28b6419dd9f607f8a3d/	15.38650911	( 625 / 4062 )
4980b23dc180de007d605b1408ad081d39b36de7928af322208df339c6cf289b	/workspace/ella-master4/ella-out/4980b23dc180de007d605b1408ad081d39b36de7928af322208df339c6cf289b/	15.3132375	( 2855 / 18644 )
93da5d65e6389320ede265ce7e8bd417a8eb18dff58fedde5a3ec0b15088b48b	/workspace/ella-master/ella-out/93da5d65e6389320ede265ce7e8bd417a8eb18dff58fedde5a3ec0b15088b48b/	15.22527794	( 1301 / 8545 )
e45a86123339bfc2cb9d0b64d65bbbe8a9166b1f24a60a850d54b9777d8c9ad7	/workspace/ella-master4/ella-out/e45a86123339bfc2cb9d0b64d65bbbe8a9166b1f24a60a850d54b9777d8c9ad7/	15.08208338	( 1277 / 8467 )
c0fd2f4eff703e819166d9de80b0caf78a6ed92c2169939c9fa5dfbde611eb35	/workspace/ella-master2/ella-out/c0fd2f4eff703e819166d9de80b0caf78a6ed92c2169939c9fa5dfbde611eb35/	14.99877461	( 1836 / 12241 )
_workspace_bookT4_bussiT1234_51_ru.spdapps.spudidraw.apk	/workspace/ella-master5/ella-out/_workspace_bookT4_bussiT1234_51_ru.spdapps.spudidraw.apk/	14.54229432	( 251 / 1726 )
ac49445a3f10d21aae9f3a4431c9dbd247eed95182dfa7beea5ef1af41ce2784	/workspace/ella-master2/ella-out/ac49445a3f10d21aae9f3a4431c9dbd247eed95182dfa7beea5ef1af41ce2784/	14.49129271	( 4169 / 28769 )
2c5157a85e3d36b048d765b2fb11e975eacf97b4cccae0b8f3a487b5c4a5778b	/workspace/ella-master5/ella-out/2c5157a85e3d36b048d765b2fb11e975eacf97b4cccae0b8f3a487b5c4a5778b/	14.49073844	( 2918 / 20137 )
1135489a0e7da0f6f607b018d7278264596ce810ee949a00f1e57fab645dd151	/workspace/ella-master4/ella-out/1135489a0e7da0f6f607b018d7278264596ce810ee949a00f1e57fab645dd151/	14.45027952	( 3412 / 23612 )
d6f143901aebcaf16db4e5149180a24a778025928e86a229c48bcf3e201b73df	/workspace/ella-master5/ella-out/d6f143901aebcaf16db4e5149180a24a778025928e86a229c48bcf3e201b73df/	14.04648096	( 4261 / 30335 )
48f8a51e24d7ce61c75b3b9d98f3866d6ca7892d3b1ee1673ee69787b3bc4144	/workspace/ella-master4/ella-out/48f8a51e24d7ce61c75b3b9d98f3866d6ca7892d3b1ee1673ee69787b3bc4144/	14.02784014	( 3124 / 22270 )
_workspace_auto_t400_2_us.car.remote.toolmakers.apk	/workspace/ella-master/ella-out/_workspace_auto_t400_2_us.car.remote.toolmakers.apk/	13.82323644	( 3053 / 22086 )
77d1a1011221570e98c4fb9d3212a75cb3630551cc5a164c8cdd26fcfd201516	/workspace/ella-master4/ella-out/77d1a1011221570e98c4fb9d3212a75cb3630551cc5a164c8cdd26fcfd201516/	13.67194695	( 2969 / 21716 )
5c21d06356955733b549258fd126dca8c9d11784399a1582577ca170ee9af915	/workspace/ella-master3/ella-out/5c21d06356955733b549258fd126dca8c9d11784399a1582577ca170ee9af915/	13.64785173	( 324 / 2374 )
41e13bd81139e904160c8bd1076bb79f67d485694e2f620afdd4794372a9ef91	/workspace/ella-master5/ella-out/41e13bd81139e904160c8bd1076bb79f67d485694e2f620afdd4794372a9ef91/	13.56110075	( 5815 / 42880 )
47a7a7fea47e7577fca44ad47200e504385baa0f8a062c9c44baaafc75231281	/workspace/ella-master4/ella-out/47a7a7fea47e7577fca44ad47200e504385baa0f8a062c9c44baaafc75231281/	13.54919679	( 2699 / 19920 )
0308d5804953cf8a9d47ba35658cd90dabc14785d9dd889d16714ba85cef1f0a	/workspace/ella-master4/ella-out/0308d5804953cf8a9d47ba35658cd90dabc14785d9dd889d16714ba85cef1f0a/	13.16483176	( 849 / 6449 )
7b951a718c8b0bac1d5f6fb8c4e49d708094d6de3bf20586678616f15866691f	/workspace/ella-master2/ella-out/7b951a718c8b0bac1d5f6fb8c4e49d708094d6de3bf20586678616f15866691f/	12.81257169	( 1117 / 8718 )
a05f3bca8c576abcf0a24f375eee22231220a149f1831e863e3afdd17b4b9311	/workspace/ella-master4/ella-out/a05f3bca8c576abcf0a24f375eee22231220a149f1831e863e3afdd17b4b9311/	12.60776656	( 3422 / 27142 )
a9789820551f8f844dbcdce04bca84282028b5db145a3d00fba5beee6ac5d79e	/workspace/ella-master4/ella-out/a9789820551f8f844dbcdce04bca84282028b5db145a3d00fba5beee6ac5d79e/	12.5940113	( 2696 / 21407 )
b998729f8974d0300f38708d22539b77ed343fc8b65727ad8ca4a762f7bad1da	/workspace/ella-master2/ella-out/b998729f8974d0300f38708d22539b77ed343fc8b65727ad8ca4a762f7bad1da/	12.54190664	( 4377 / 34899 )
8be833b8a8b3b3089427a5a3ff41ab7aeefd2afee13a9ebd9031dfdf25f01d9b	/workspace/ella-master4/ella-out/8be833b8a8b3b3089427a5a3ff41ab7aeefd2afee13a9ebd9031dfdf25f01d9b/	12.52218394	( 2399 / 19158 )
2173201143c9c55cc710283ab828dce502c4dff0ecfef9c115ff0f42e30c925e	/workspace/ella-master/ella-out/2173201143c9c55cc710283ab828dce502c4dff0ecfef9c115ff0f42e30c925e/	12.47447104	( 1527 / 12241 )
d50464aa09d909248f1feecba95decc42f134413f490c2027a93c8084bf74dda	/workspace/ella-master3/ella-out/d50464aa09d909248f1feecba95decc42f134413f490c2027a93c8084bf74dda/	12.20143071	( 3019 / 24743 )
670f3853fcd1c148276aef43837b1efb4da9e2dc51baadc88afe7e45e80c0e64	/workspace/ella-master2/ella-out/670f3853fcd1c148276aef43837b1efb4da9e2dc51baadc88afe7e45e80c0e64/	12.08189501	( 5075 / 42005 )
589897cdcc7e32428be8c932f8fed7463bdd7070722afc1267f5b7c4d58216d2	/workspace/ella-master2/ella-out/589897cdcc7e32428be8c932f8fed7463bdd7070722afc1267f5b7c4d58216d2/	12.05654959	( 2729 / 22635 )
d3d6d81d4e8498bd03da33b1563d43fbdabb842d5c97e001a5c9844a4f995f09	/workspace/ella-master5/ella-out/d3d6d81d4e8498bd03da33b1563d43fbdabb842d5c97e001a5c9844a4f995f09/	12.0483871	( 2241 / 18600 )
18295f04e4600b3db16defee4b16cb987e8b81dcf66daebf6b2abdc129777587	/workspace/ella-master2/ella-out/18295f04e4600b3db16defee4b16cb987e8b81dcf66daebf6b2abdc129777587/	12.04819277	( 3290 / 27307 )
4a915f5bc7f97e3f41c8625c1f6cbe976eb911d56f4fbe8bd9206cd52cfaca01	/workspace/ella-master2/ella-out/4a915f5bc7f97e3f41c8625c1f6cbe976eb911d56f4fbe8bd9206cd52cfaca01/	12.03225806	( 2238 / 18600 )
df8699276a7a610dc32ac459d70a3ef4bf7d67debb45155be5d1048fadfe7789	/workspace/ella-master2/ella-out/df8699276a7a610dc32ac459d70a3ef4bf7d67debb45155be5d1048fadfe7789/	12.03225806	( 2238 / 18600 )
5d3c4bac15d045125d5dd51c3f373151c58635517855bb618bc43d06de842d9d	/workspace/ella-master/ella-out/5d3c4bac15d045125d5dd51c3f373151c58635517855bb618bc43d06de842d9d/	11.93847656	( 489 / 4096 )
44a352b657499bf01bbb85bc2d8691df619a1b82afe8273f1e0cd6a7d1b3d642	/workspace/ella-master5/ella-out/44a352b657499bf01bbb85bc2d8691df619a1b82afe8273f1e0cd6a7d1b3d642/	11.93548387	( 2220 / 18600 )
37e436da8dd4be3df2634c777ca59fff91a1aff6ae46c70a4417a67dabb93f01	/workspace/ella-master2/ella-out/37e436da8dd4be3df2634c777ca59fff91a1aff6ae46c70a4417a67dabb93f01/	11.89150008	( 3117 / 26212 )
7c58602446d95a63817f4952348a42e40a69441f621aabe3882fa6271d1ca21b	/workspace/ella-master3/ella-out/7c58602446d95a63817f4952348a42e40a69441f621aabe3882fa6271d1ca21b/	11.59073331	( 3147 / 27151 )
35265adc1c52f6ffad84cc7914e607eca6aee2830cffafba51c8c0e980596f01	/workspace/ella-master2/ella-out/35265adc1c52f6ffad84cc7914e607eca6aee2830cffafba51c8c0e980596f01/	11.48593671	( 5223 / 45473 )
1e67f284f7fd8b220d889e18aefb22fa1b6d1a569f136bf2257caf57268a9e19	/workspace/ella-master5/ella-out/1e67f284f7fd8b220d889e18aefb22fa1b6d1a569f136bf2257caf57268a9e19/	11.39484462	( 2365 / 20755 )
1de7b3ff35ff4952474cb3cfe3431aa8ec665ce2d31b962de225720f2179a2f5	/workspace/ella-master2/ella-out/1de7b3ff35ff4952474cb3cfe3431aa8ec665ce2d31b962de225720f2179a2f5/	11.27145582	( 3546 / 31460 )
9ebf800d2a5eafa320adca343baa9c23b2a564528ce4b4db5493170b07596907	/workspace/ella-master/ella-out/9ebf800d2a5eafa320adca343baa9c23b2a564528ce4b4db5493170b07596907/	11.27063437	( 1782 / 15811 )
6724fa8f1930605236f1c971c75cfab96325261a5c26ae108f0931e1bbfbd078	/workspace/ella-master4/ella-out/6724fa8f1930605236f1c971c75cfab96325261a5c26ae108f0931e1bbfbd078/	11.25665966	( 2303 / 20459 )
638e1a5aea290eb1fb956ff2ceadf50ead6647f50a4849a0769cc9b9782dd09f	/workspace/ella-master3/ella-out/638e1a5aea290eb1fb956ff2ceadf50ead6647f50a4849a0769cc9b9782dd09f/	11.21139473	( 2385 / 21273 )
56c2d16fb3cee35d71b8170ae24bd9cd0ce934a8c994fd45b1b39e8cd5fd4e26	/workspace/ella-master5/ella-out/56c2d16fb3cee35d71b8170ae24bd9cd0ce934a8c994fd45b1b39e8cd5fd4e26/	11.14886583	( 2428 / 21778 )
5583d4e2103dd29f455c3e4191963175319b90a6bad60f7aa111fb140e45f3d5	/workspace/ella-master3/ella-out/5583d4e2103dd29f455c3e4191963175319b90a6bad60f7aa111fb140e45f3d5/	10.98343132	( 2055 / 18710 )
2b84068112b7199fe65730d0c3cdbd599716e180a54e7fab6a359d8399e4a0b0	/workspace/ella-master3/ella-out/2b84068112b7199fe65730d0c3cdbd599716e180a54e7fab6a359d8399e4a0b0/	10.92392133	( 1433 / 13118 )
9ab9a666c9466529c4fdb128938566e3c40d0bc8fbb711bbceefdcf142b2dd16	/workspace/ella-master5/ella-out/9ab9a666c9466529c4fdb128938566e3c40d0bc8fbb711bbceefdcf142b2dd16/	10.8476902	( 1423 / 13118 )
90979f21875a627eaa5deff228340e9654815b9bcdbba48cb959eda18a253c52	/workspace/ella-master2/ella-out/90979f21875a627eaa5deff228340e9654815b9bcdbba48cb959eda18a253c52/	10.7443263	( 2031 / 18903 )
cbf339f069876536a32570b129bb22ff4410353875ce5ca65890798ffb7e9243	/workspace/ella-master2/ella-out/cbf339f069876536a32570b129bb22ff4410353875ce5ca65890798ffb7e9243/	10.7305082	( 2008 / 18713 )
_workspace_auto_t400_13_kb2.soft.fuelmanager.apk	/workspace/ella-master/ella-out/_workspace_auto_t400_13_kb2.soft.fuelmanager.apk/	10.65045512	( 4809 / 45153 )
dfd1e800bdfa9fff447c75882ac7cefe052372f9e566ed80de18b9c3f9bd1699	/workspace/ella-master2/ella-out/dfd1e800bdfa9fff447c75882ac7cefe052372f9e566ed80de18b9c3f9bd1699/	10.59123982	( 2198 / 20753 )
36b8015a246fd49ac851a24110f3a53bbce96220389fe5a58b49be940fed5a44	/workspace/ella-master5/ella-out/36b8015a246fd49ac851a24110f3a53bbce96220389fe5a58b49be940fed5a44/	10.49475262	( 140 / 1334 )
